,DISTTYPE,IMG,APP,ID,JOB_ID,TASKS_PER_NODE,START_OF_FILE,START_OF_APPLICATION,MAX_STARTUP,MAX_IMPORT,MAX_VISIT,MAX_MPI,MAX_TOTAL,END_OF_APPLICATION,END_OF_FILE,LUSTREBLOCK,SQUASHBLOCK,STRIPE_PATTERN,CLUSTER_NAME,CPUS_PER_NODE,NODECOUNT
242,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/all/pynamic.sqfs,PYNAMIC,1541808866.859342456,11707,32(x1024),1541808866.889166345,1541808899.194028615,36.5686855316,20.6288101673,31.7915959358,7.45870304108,72.48084783553,1541808978.373051597,1541808997.535109674,64k,1m,all,moon,32,1024
243,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542140427.975668417,11920,32(x512),1542140428.007020884,1542140432.119432973,6.08818626404,2.10119891167,30.0091209412,7.2643020153,43.51641130448,1542140478.076437415,1542140482.162083123,64k,128k,one,moon,32,512
244,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542138805.552315059,11908,32(x1024),1542138805.583190110,1542138849.570056276,6.94070291519,3.05954098701,29.6409590244,7.37173509598,44.782837152519996,1542138901.770767706,1542138929.043578751,64k,128k,one,moon,32,1024
245,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542139015.291666230,11909,32(x1024),1542139015.322021265,1542139056.440192231,6.95139098167,3.084897995,30.2298099995,7.33315420151,44.82907080653,1542139109.391139100,1542139136.677339147,64k,128k,one,moon,32,1024
246,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542140547.430162559,11921,32(x512),1542140547.461447739,1542140551.527019005,2.77693963051,1.85426497459,29.7966020107,7.30096793175,40.83302974698,1542140594.645758074,1542140598.757321002,64k,128k,one,moon,32,512
247,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/all/pynamic.sqfs,PYNAMIC,1541808656.165754126,11706,32(x1024),1541808656.195665029,1541808688.218201516,37.4853725433,20.666451931,31.5447690487,7.21435189247,73.03291845321999,1541808768.133048947,1541808787.376979321,64k,1m,all,moon,32,1024
248,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/all/pynamic.sqfs,PYNAMIC,1541810218.319769203,11712,32,1541810218.350143683,1541810219.789991699,11.486520052,3.1138021946,30.6592800617,6.9975259304,50.7070617676,1541810271.309139620,1541810272.288792106,64k,1m,all,moon,32,1
249,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1541720200.166156848,11289,32(x1024),1541720200.196381975,1541720232.269009400,29.7784101963,17.4565229416,34.5692410469,7.21890997887,67.78173112871,1541720304.026364476,1541720323.600388849,1m,128k,all,moon,32,1024
250,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1541716325.216591183,11276,32(x128),1541716325.247059067,1541716329.330243159,24.5227954388,16.6360721588,30.177932024,7.21368479729,62.62040948866999,1541716394.920181182,1541716397.395560906,1m,128k,all,moon,32,128
251,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/two/pynamic.sqfs,PYNAMIC,1541767642.890054055,11510,32,1541767642.919777025,1541767644.099046436,34.2092530727,12.0680098534,29.9604501724,6.53582692146,68.84736204144,1541767717.226468722,1541767717.917003465,1m,1m,two,moon,32,1
252,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1542156548.546391558,12019,32(x1024),1542156548.577559503,1542156556.840505291,2.94167590141,2.25908303261,31.1847679615,7.31185412407,40.66450786588,1542156605.198397393,1542156613.445855280,1m,128k,all,moon,32,1024
253,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/two/pynamic.sqfs,PYNAMIC,1541773201.178467116,11538,32(x128),1541773201.208547180,1541773206.315571287,12.3580348492,4.45130705833,32.006166935,7.22969698906,52.29478311541,1541773259.688806279,1541773263.143724300,1m,1m,two,moon,32,128
254,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/one/pynamic.sqfs,PYNAMIC,1542157931.757714862,12031,32(x1024),1542157931.788003425,1542157939.985065013,2.97320151329,2.49633407593,29.9859249592,7.3444378376,41.4390103817,1542157988.089842051,1542157996.302970551,1m,128k,one,moon,32,1024
255,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/one/pynamic.sqfs,PYNAMIC,1542157194.182494447,12025,32(x512),1542157194.212955909,1542157198.244203152,2.77034330368,2.09549403191,29.8325710297,7.37857413292,40.684842348109996,1542157241.750304317,1542157245.833200074,1m,128k,one,moon,32,512
256,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/all/pynamic.sqfs,PYNAMIC,1541760100.627341666,11470,32,1541760100.657439150,1541760102.200498687,13.8878653049,3.73666405678,30.3949170113,6.43341207504,52.93803834923,1541760156.868554265,1541760157.843969239,1m,1m,all,moon,32,1
257,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1541721882.730704392,11302,32(x512),1541721882.760896718,1541721902.736763390,6.68974661827,3.03356099129,30.5202832222,7.29000997543,45.34921598433,1541721950.568527842,1541721964.231439761,1m,128k,all,moon,32,512
258,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/all/pynamic.sqfs,PYNAMIC,1541757907.249861601,11464,32(x512),1541757907.280388272,1541757923.390434514,37.0701639652,20.4002528191,32.4296398163,7.32849097252,74.45552992818001,1541758002.684643961,1541758012.354656340,1m,1m,all,moon,32,512
259,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/all/pynamic.sqfs,PYNAMIC,1542172087.875713367,12145,32(x128),1542172087.906957472,1542172088.959904768,2.76347851753,1.93517184258,29.8279411793,7.18735814095,41.015989542039996,1542172131.028973595,1542172132.107544024,64k,128k,all,moon,32,128
260,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/all/pynamic.sqfs,PYNAMIC,1542172448.888011124,12151,32(x512),1542172448.919246316,1542172452.930872694,2.75610184669,1.94663500786,29.6240069866,7.34167408943,40.61230182649,1542172496.068943775,1542172500.138837404,64k,128k,all,moon,32,512
261,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/all/pynamic.sqfs,PYNAMIC,1541756885.450995940,11458,32(x128),1541756885.481368900,1541756889.587035350,36.2110750675,20.7622878551,32.2554049492,7.11607217789,72.92124009134,1541756966.294631013,1541756968.761064881,1m,1m,all,moon,32,128
262,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/all/pynamic.sqfs,PYNAMIC,1541806883.832632924,11699,32(x128),1541806883.862999510,1541806887.956709923,36.6512646675,19.4174909592,31.8684220314,7.14871120453,72.11017370228,1541806964.006182310,1541806966.656806831,64k,1m,all,moon,32,128
263,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/all/pynamic.sqfs,PYNAMIC,1541839097.561635567,11841,32(x512),1541839097.591459687,1541839117.608455469,6.76560425758,2.95807003975,30.1351759434,7.24503707886,44.72672629355,1541839165.003824203,1541839178.667643452,64k,128k,all,moon,32,512
264,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1541802647.564598273,11672,32,1541802647.595652620,1541802647.910740092,2.64320802689,1.74522686005,29.0987079144,6.43333792686,39.804499626120005,1541802689.243582196,1541802689.555384757,64k,1m,one,moon,32,1
265,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542136342.110758659,11896,32(x128),1542136342.140385503,1542136347.269242503,6.73076176643,3.00165486336,30.0777199268,7.16729402542,45.183555841469996,1542136393.797039503,1542136397.297829583,64k,128k,one,moon,32,128
266,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542133366.704388184,11882,32(x512),1542133366.734605485,1542133382.894322893,25.7881746292,16.44282794,29.5808491707,7.19907402992,61.65070223808,1542133450.304388011,1542133460.003659188,64k,128k,one,moon,32,512
267,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1541800304.006750774,11662,32(x512),1541800304.036751793,1541800324.123354625,12.7816154957,4.5322971344,31.5451059341,7.29077196121,51.698894739139995,1541800378.508048966,1541800392.022311798,64k,1m,one,moon,32,512
268,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1541803128.616163089,11676,32(x128),1541803128.646427671,1541803129.712203059,2.74953889847,1.91702914238,29.8288860321,7.26342892647,40.48200082781,1541803171.506757392,1541803172.576425440,64k,1m,one,moon,32,128
269,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542135831.153738409,11892,32,1542135831.184355963,1542135832.625041240,5.94862508774,2.6823759079,29.4751238823,6.43377804756,43.11687684059,1542135877.491396511,1542135878.486133759,64k,128k,one,moon,32,1
270,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542132826.211309697,11879,32(x128),1542132826.240687682,1542132830.390101208,25.6370182037,15.9433259964,30.2312889099,7.2019610405,62.508869886460005,1542132895.471080459,1542132897.964020303,64k,128k,one,moon,32,128
271,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/all/pynamic.sqfs,PYNAMIC,1542123388.458393648,11845,32(x1024),1542123388.489117896,1542123429.002977960,9.16433095932,3.11978888512,29.7862660885,7.2945330143,45.828099966,1542123481.541124122,1542123509.054855806,64k,128k,all,moon,32,1024
272,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542175548.712991112,12169,32(x1024),1542175548.743805817,1542175588.988434951,6.91198754311,3.1080429554,29.7547049522,7.31639504433,44.87782573697,1542175640.797119738,1542175667.983115360,64k,128k,one,moon,32,1024
273,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/all/pynamic.sqfs,PYNAMIC,1541757186.187052585,11460,32(x512),1541757186.217502968,1541757202.350116343,39.2926542759,20.2156119347,32.8546001911,7.24870204926,75.59809923174,1541757283.091940974,1541757292.756462331,1m,1m,all,moon,32,512
274,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1541722543.735917314,11306,32(x1024),1541722543.765375126,1541722583.827428927,7.00001072884,3.06490302086,30.6196899414,7.30439805984,45.33677458766,1541722637.390711873,1541722664.514554840,1m,128k,all,moon,32,1024
275,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/all/pynamic.sqfs,PYNAMIC,1541760581.397760132,11474,32,1541760581.427898392,1541760582.871719418,11.5991024971,2.99306297302,31.1502370834,6.43147683144,51.33185672757,1541760634.940001490,1541760635.910015495,1m,1m,all,moon,32,1
276,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/all/pynamic.sqfs,PYNAMIC,1542171862.319137888,12141,32,1542171862.350379158,1542171862.659261214,2.67982411385,1.74530100822,28.9343450069,6.43619513512,39.71479392051,1542171902.904771010,1542171903.204593341,64k,128k,all,moon,32,1
277,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/one/pynamic.sqfs,PYNAMIC,1541755383.689306564,11448,32(x1024),1541755383.720483235,1541755391.943476004,3.0084092617,2.32686901093,30.6579248905,7.35983705521,41.36178135875,1541755441.414095539,1541755449.605656603,1m,1m,one,moon,32,1024
278,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/two/pynamic.sqfs,PYNAMIC,1542207506.315396107,12182,32(x1024),1542207506.345956899,1542207514.636851559,2.9266307354,2.70403599739,30.8528630733,7.33218598366,40.53004384039,1542207562.746685831,1542207571.047622528,1m,128k,two,moon,32,1024
279,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/two/pynamic.sqfs,PYNAMIC,1541768244.727362523,11514,32,1541768244.757968773,1541768245.926746003,30.5079946518,12.8757340908,27.2262649536,6.5572309494,65.95266532897,1541768315.195881315,1541768315.901037561,1m,1m,two,moon,32,1
280,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1541715723.640337061,11272,32,1541715723.669942800,1541715724.834187012,21.7379667759,10.4687550068,26.5964140892,6.4450199604,56.28072476386,1541715784.900194416,1541715785.592615900,1m,128k,all,moon,32,1
281,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/all/pynamic.sqfs,PYNAMIC,1541765149.833892460,11500,32(x512),1541765149.864610516,1541765153.949673751,2.78824019432,2.11253094673,30.8606619835,7.31355214119,41.27802419663,1541765197.980577606,1541765202.022699629,1m,1m,all,moon,32,512
282,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/two/pynamic.sqfs,PYNAMIC,1541771729.325032466,11528,32(x1024),1541771729.354311407,1541771761.595918480,36.5177025795,20.4791970253,32.6998829842,7.32048916817,73.19195628164,1541771841.315892809,1541771860.682087812,1m,1m,two,moon,32,1024
283,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/one/pynamic.sqfs,PYNAMIC,1542156698.792394361,12021,32(x512),1542156698.822865328,1542156719.033046763,81.0074679852,3.84239792824,30.8423168659,7.2874610424,119.68169379232,1542156842.370389134,1542156856.046445561,1m,128k,one,moon,32,512
284,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/one/pynamic.sqfs,PYNAMIC,1542158412.408544204,12035,32(x512),1542158412.438674280,1542158416.449925609,2.77525115013,1.93807911873,29.7099671364,7.26929783821,40.522602081340004,1542158459.072564954,1542158463.141901240,1m,1m,one,moon,32,512
285,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1541721462.313257230,11299,32(x128),1541721462.342713943,1541721467.416574870,6.88905453682,2.9970498085,30.520419836,7.17500805855,45.197487592730006,1541721513.775688186,1541721517.249326103,1m,128k,all,moon,32,128
286,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/all/pynamic.sqfs,PYNAMIC,1541810729.415810296,11716,32(x128),1541810729.445993342,1541810734.550556212,12.2340521812,4.42433714867,31.8580682278,7.26315402985,51.94441318512,1541810787.905755965,1541810791.403091492,64k,1m,all,moon,32,128
287,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/all/pynamic.sqfs,PYNAMIC,1541807905.221159572,11702,32(x512),1541807905.251722633,1541807921.302472777,36.3296508789,19.9636459351,32.0380971432,7.25598978996,71.50952839847,1541807999.197285303,1541808008.863689040,64k,1m,all,moon,32,512
288,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542140307.308409978,11919,32(x128),1542140307.338965729,1542140308.414313671,2.7530939579,1.92225503922,29.6568331718,7.2510831356,40.63185405732,1542140350.329673240,1542140351.397218380,64k,128k,one,moon,32,128
289,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542140908.200370727,11924,32(x512),1542140908.231618937,1542140912.306434584,2.76425147057,1.95971894264,29.7880818844,7.26934695244,40.76589632034,1542140956.466332144,1542140960.564083787,64k,128k,one,moon,32,512
290,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542140186.795293011,11918,32(x128),1542140186.826423923,1542140187.902177494,2.75548052788,2.81266617775,29.99979496,7.44034600258,40.805118322359995,1542140230.170208719,1542140231.245494139,64k,128k,one,moon,32,128
291,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/all/pynamic.sqfs,PYNAMIC,1541808085.866753974,11703,32(x512),1541808085.897209170,1541808102.014819838,35.7107479572,20.8533558846,32.1928369999,7.2471871376,70.93564414977999,1541808179.334431599,1541808189.018166043,64k,1m,all,moon,32,512
292,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/all/pynamic.sqfs,PYNAMIC,1541810879.899790166,11717,32(x128),1541810879.930006945,1541810885.048606704,12.3758203983,4.35252594948,31.8349380493,7.26776504517,51.73807764056,1541810938.655030158,1541810942.144456366,64k,1m,all,moon,32,128
293,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1541721341.964959997,11298,32(x128),1541721341.994417945,1541721347.430573932,6.62128973007,3.10017704964,30.2029139996,7.17958712578,45.49105715754,1541721393.831403372,1541721397.305457246,1m,128k,all,moon,32,128
294,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/one/pynamic.sqfs,PYNAMIC,1542158352.713801969,12034,32(x512),1542158352.744630851,1542158356.773101022,2.76725387573,2.09159898758,29.7234461308,7.25218200684,41.027128934880004,1542158400.528177098,1542158404.596590766,1m,1m,one,moon,32,512
295,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1542156622.843699540,12020,32(x1024),1542156622.874259695,1542156630.885469749,2.96106934547,2.54953408241,30.1377170086,7.32906794548,40.985434055300004,1542156679.820722700,1542156687.886688486,1m,128k,all,moon,32,1024
296,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/two/pynamic.sqfs,PYNAMIC,1541771939.812337018,11529,32(x1024),1541771939.842329738,1541771971.884870950,37.2242162228,20.8490991592,32.5601329803,7.26791596413,73.89968895916,1541772053.052754394,1541772072.210942391,1m,1m,two,moon,32,1024
297,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1542154638.780254109,12008,32(x512),1542154638.810700904,1542154642.852364911,2.76093316078,2.18366503716,29.7833180428,7.26889300346,41.00631332396,1542154687.265475996,1542154691.362457584,1m,128k,all,moon,32,512
298,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/all/pynamic.sqfs,PYNAMIC,1541765269.244636187,11501,32(x512),1541765269.275500882,1541765273.316866798,2.77091693878,1.86046290398,30.3598191738,7.32204413414,41.297579050050004,1541765316.930909082,1541765320.976990925,1m,1m,all,moon,32,512
299,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/two/pynamic.sqfs,PYNAMIC,1541768394.197709964,11515,32(x128),1541768394.227383116,1541768398.393168170,40.9462997913,20.1036391258,31.9985721111,7.19572305679,77.64249277111999,1541768481.280264491,1541768483.778754365,1m,1m,two,moon,32,128
300,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1541715874.047108131,11273,32,1541715874.077710307,1541715875.255322443,18.7688422203,11.6771259308,29.2140700817,6.40504813194,56.07102036474,1541715935.672572304,1541715936.372757618,1m,128k,all,moon,32,1
301,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/all/pynamic.sqfs,PYNAMIC,1542171817.752262525,12140,32,1542171817.783357640,1542171818.093477668,2.65267395973,1.74631214142,29.5410020351,6.45609402657,40.10848689084,1542171858.740860250,1542171859.052613104,64k,128k,all,moon,32,1
302,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/all/pynamic.sqfs,PYNAMIC,1541760701.831705755,11475,32(x128),1541760701.861684106,1541760707.403827641,14.252291441,4.40452098846,31.9536850452,7.23871397972,53.82470631591001,1541760763.243710094,1541760766.746785741,1m,1m,all,moon,32,128
303,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/all/pynamic.sqfs,PYNAMIC,1541757366.721226052,11461,32(x512),1541757366.750968790,1541757382.838443151,36.367827177,19.9364309311,32.8297541142,7.26280784607,72.92685317993,1541757460.718072693,1541757470.386328850,1m,1m,all,moon,32,512
304,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542175412.817473359,12168,32(x1024),1542175412.847379358,1542175445.015916958,26.2560927868,16.3277509212,33.7566580772,7.3637008667,62.91241621971,1542175513.533956757,1542175533.021399248,64k,128k,one,moon,32,1024
305,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1541805231.829899223,11688,32(x1024),1541805231.861245824,1541805240.103092472,2.92735981941,2.469383955,30.3165159225,7.32293701172,41.117398977309996,1541805288.305907405,1541805296.518198566,64k,1m,one,moon,32,1024
306,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/all/pynamic.sqfs,PYNAMIC,1542123238.034033757,11844,32(x512),1542123238.064706272,1542123258.078161030,6.92036342621,2.98668384552,29.883991003,7.22466206551,44.87223243718,1542123306.587295703,1542123320.233371828,64k,128k,all,moon,32,512
307,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542132675.764456484,11878,32(x128),1542132675.794716215,1542132679.920997838,24.4578900337,16.3380270004,30.6991760731,7.13201212883,61.516326904310006,1542132744.427017433,1542132746.913000088,64k,128k,one,moon,32,128
308,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542135950.596210889,11893,32,1542135950.626759851,1542135952.105747147,5.94816374779,2.5372440815,29.9696121216,6.39259290695,43.8585884571,1542135996.823303672,1542135997.799172806,64k,128k,one,moon,32,1
309,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1541803248.096946416,11677,32(x128),1541803248.127069516,1541803249.191049845,2.74104905128,2.06818819046,29.860558033,7.27159309387,41.076945066469996,1541803290.958941470,1541803292.029476504,64k,1m,one,moon,32,128
310,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1541800483.428785035,11663,32(x512),1541800483.459159096,1541800503.490683692,12.3175609112,4.59192800522,32.4012150764,7.36263608932,51.927908897369996,1541800558.527401600,1541800572.039630146,64k,1m,one,moon,32,512
311,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1541803007.978728735,11675,32(x128),1541803008.009018512,1541803009.095185682,12.2910706997,1.87621498108,29.7218430042,7.2788169384,50.122057914719996,1541803060.320138431,1541803061.389651156,64k,1m,one,moon,32,128
312,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1541800123.368361496,11661,32(x512),1541800123.398332796,1541800143.442350762,12.6251990795,4.57956600189,31.7737550735,7.34917020798,51.601864814760006,1541800197.980418435,1541800211.553633475,64k,1m,one,moon,32,512
313,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/one/pynamic.sqfs,PYNAMIC,1542135710.374033038,11891,32,1542135710.404381470,1542135711.840808888,6.35044527054,2.79011201859,29.2409169674,6.44152784348,43.99938035012,1542135756.513159792,1542135757.494436876,64k,128k,one,moon,32,1
